    254 39907.200 -143211.881 -103304.681 
    255 39907.200 -143359.910 -103452.710 
    256 39907.200 -143496.113 -103588.913 
    257 39907.200 -143637.662 -103730.462 
    258 39907.200 -143769.957 -103862.757 
    259 39907.200 -143906.666 -103999.466 
    260 39907.200 -144059.555 -104152.355 
    261 39907.200 -144186.431 -104279.231 
    262 39907.200 -144327.571 -104420.371 
    263 39907.200 -144449.123 -104541.923 
    264 39907.200 -144581.517 -104674.317 
    265 39907.200 -144717.020 -104809.820 
    266 39907.200 -144841.770 -104934.570 
    267 39907.200 -144961.956 -105054.756 
    268 39907.200 -145091.778 -105184.578 
    269 39907.200 -145214.910 -105307.710 
    270 39907.200 -145341.097 -105433.897 
    271 39907.200 -145461.696 -105554.496 
    272 39907.200 -145573.956 -105666.756 
    273 39907.200 -145693.165 -105785.965 
    274 39907.200 -145808.153 -105900.953 
    275 39907.200 -145929.914 -106022.714 
    276 39907.200 -146021.336 -106114.136 
    277 39907.200 -146111.444 -106204.244 
    278 39907.200 -146189.279 -106282.079 
    279 39907.200 -146263.948 -106356.748 
    280 39907.200 -146334.786 -106427.586 
    281 39907.200 -146397.211 -106490.011 
    282 39907.200 -146442.763 -106535.563 
    283 39907.200 -146487.138 -106579.938 
    284 39907.200 -146493.981 -106586.781 
    285 39907.200 -146509.262 -106602.062 
    286 39907.200 -146508.547 -106601.347 
    287 39907.200 -146497.672 -106590.472 
    288 39907.200 -146464.363 -106557.163 
    289 39907.200 -146422.474 -106515.274 
    290 39907.200 -146375.831 -106468.631 
    291 39907.200 -146310.252 -106403.052 
    292 39907.200 -146239.702 -106332.502 
    293 39907.200 -146144.048 -106236.848 
    294 39907.200 -146043.392 -106136.192 
    295 39907.200 -145917.930 -106010.730 
    296 39907.200 -145774.097 -105866.897 
    297 39907.200 -145618.490 -105711.290 
    298 39907.200 -145477.948 -105570.748 
    299 39907.200 -145327.233 -105420.033 
    300 39907.200 -145155.459 -105248.259 
    301 39907.200 -144982.032 -105074.832 
    302 39907.200 -144798.348 -104891.148 
    303 39907.200 -144603.887 -104696.687 
    304 39907.200 -144416.423 -104509.223 
    305 39907.200 -144219.600 -104312.400 
    306 39907.200 -144027.133 -104119.933 
    307 39907.200 -143828.519 -103921.319 
    308 39907.200 -143653.436 -103746.236 
    309 39907.200 -143465.107 -103557.907 
    310 39907.200 -143290.758 -103383.558 
    311 39907.200 -143119.272 -103212.072 
    312 39907.200 -142959.503 -103052.303 
    313 39907.200 -142795.955 -102888.755 
    314 39907.200 -142649.089 -102741.889 
    315 39907.200 -142505.079 -102597.879 
    316 39907.200 -142376.049 -102468.849 
    317 39907.200 -142259.896 -102352.696 
    318 39907.200 -142152.457 -102245.257 
    319 39907.200 -142053.420 -102146.220 
    320 39907.200 -141958.432 -102051.232 
    321 39907.200 -141869.113 -101961.913 
    322 39907.200 -141786.873 -101879.673 
    323 39907.200 -141719.139 -101811.939 
    324 39907.200 -141649.258 -101742.058 
